"CAPE.TOWN.INTL.database","CAPE.TOWN.INTL.weather.DATE","CAPE.TOWN.INTL.weather.STN...","CAPE.TOWN.INTL.weather.WBAN","CAPE.TOWN.INTL.weather.YEAR","CAPE.TOWN.INTL.weather.MONTH","CAPE.TOWN.INTL.weather.DAY","CAPE.TOWN.INTL.weather.TEMP","CAPE.TOWN.INTL.weather.Count1","CAPE.TOWN.INTL.weather.DEWP","CAPE.TOWN.INTL.weather.Count2","CAPE.TOWN.INTL.weather.SLP","CAPE.TOWN.INTL.weather.Count3","CAPE.TOWN.INTL.weather.STP","CAPE.TOWN.INTL.weather.Count4","CAPE.TOWN.INTL.weather.VISIB","CAPE.TOWN.INTL.weather.Count5","CAPE.TOWN.INTL.weather.WDSP","CAPE.TOWN.INTL.weather.Count6","CAPE.TOWN.INTL.weather.MXSPD","CAPE.TOWN.INTL.weather.GUST","CAPE.TOWN.INTL.weather.MAX","CAPE.TOWN.INTL.weather.MaxFlag","CAPE.TOWN.INTL.weather.MIN","CAPE.TOWN.INTL.weather.MinFlag","CAPE.TOWN.INTL.weather.PRCP","CAPE.TOWN.INTL.weather.PrcpFlag","CAPE.TOWN.INTL.weather.SNDP","CAPE.TOWN.INTL.weather.FRSHTT","CAPE.TOWN.INTL.weather.Year","CAPE.TOWN.INTL.weather.Month","CAPE.TOWN.INTL.weather.Day"
"GSOD",1999-11-01 12:00:00,"688160","99999","1999","11","1",17.8333333333333,23,58.5,23,1018.5,8,1013.5,8,9.7,23,14.1,23,21,NA,23.2222222222222," ",15,"*",0,"D",NA,0,1999,11,1
"GSOD",1999-11-02 12:00:00,"688160","99999","1999","11","2",20.1111111111111,23,55.4,23,1016.9,8,1012,8,9.7,23,15.4,23,23.9,28,25.2777777777778," ",15,"*",0,"D",NA,0,1999,11,2
"GSOD",1999-11-03 12:00:00,"688160","99999","1999","11","3",19.6666666666667,24,57.6,24,1011.7,8,1006.7,8,10.1,24,9.1,24,16.9,NA,26,"*",13," ",0,"D",NA,0,1999,11,3
"GSOD",1999-11-04 12:00:00,"688160","99999","1999","11","4",16.3333333333333,22,47.8,22,1018,7,1012.9,7,9.1,22,12.6,22,20,NA,20.1111111111111," ",14,"*",0,"H",NA,10000,1999,11,4
"GSOD",1999-11-05 12:00:00,"688160","99999","1999","11","5",17.5,22,47.3,22,1019.1,8,1014.1,8,12.8,22,17.1,22,27,35,22.2777777777778," ",13," ",0,"D",NA,0,1999,11,5
"GSOD",1999-11-06 12:00:00,"688160","99999","1999","11","6",17.4444444444444,15,50.8,15,1011.6,5,1006.6,5,11.6,15,6,15,8.9,NA,28.5," ",12.5," ",0,"C",NA,0,1999,11,6
"GSOD",1999-11-07 12:00:00,"688160","99999","1999","11","7",17.6111111111111,24,53.5,24,1012.4,8,1007.4,8,8.2,23,9.6,24,18.1,21,28.5," ",14.7222222222222,"*",0,"H",NA,10000,1999,11,7
"GSOD",1999-11-08 12:00:00,"688160","99999","1999","11","8",16.4444444444444,24,44.8,24,1017.5,8,1012.5,8,9.5,23,12.2,24,22.9,26,22," ",11," ",0.508,"G",NA,0,1999,11,8
"GSOD",1999-11-09 12:00:00,"688160","99999","1999","11","9",17.4444444444444,21,45.6,21,1013.6,7,1008.6,7,8.6,21,7.3,21,14,NA,24.3888888888889," ",7.61111111111111," ",0,"G",NA,0,1999,11,9
"GSOD",1999-11-10 12:00:00,"688160","99999","1999","11","10",18.2777777777778,23,55.5,23,1018.2,7,1013.2,7,10.3,23,11.4,23,20,NA,24.3888888888889," ",10.6111111111111," ",0,"D",NA,0,1999,11,10
"GSOD",1999-11-11 12:00:00,"688160","99999","1999","11","11",20.4444444444444,22,56.7,22,1014.9,8,1010,8,7.7,20,7,22,13,19,30.8888888888889," ",12.7222222222222," ",0,"D",NA,0,1999,11,11
"GSOD",1999-11-12 12:00:00,"688160","99999","1999","11","12",19.6666666666667,24,58.9,24,1018.9,8,1013.9,8,8.8,24,14.4,24,22,NA,30.8888888888889," ",17.2777777777778," ",0,"D",NA,0,1999,11,12
"GSOD",1999-11-13 12:00:00,"688160","99999","1999","11","13",19.5,21,60.5,21,1017.1,7,1012.1,7,8.7,20,9.6,21,20,NA,24.7222222222222," ",17," ",0.762,"E",NA,0,1999,11,13
"GSOD",1999-11-14 12:00:00,"688160","99999","1999","11","14",22.5555555555556,23,60.3,23,1012.5,8,1007.7,8,10.8,22,14.3,23,20,NA,29,"*",16,"*",0,"G",NA,0,1999,11,14
"GSOD",1999-11-15 12:00:00,"688160","99999","1999","11","15",23.8333333333333,23,59.2,23,1010.7,8,1005.8,8,13.1,23,7.7,23,16.9,NA,31," ",16.7222222222222," ",0,"D",NA,0,1999,11,15
"GSOD",1999-11-16 12:00:00,"688160","99999","1999","11","16",20.2777777777778,24,57.6,24,1010.8,8,1005.9,8,10.5,24,10.3,24,19,NA,31," ",16,"*",0,"D",NA,0,1999,11,16
"GSOD",1999-11-17 12:00:00,"688160","99999","1999","11","17",18,24,56.4,24,1010,8,1005,8,7.3,24,14.7,24,21,NA,28," ",14,"*",0.762,"E",NA,10000,1999,11,17
"GSOD",1999-11-18 12:00:00,"688160","99999","1999","11","18",16.8888888888889,21,52.3,21,1013.6,7,1008.6,7,8.7,20,11.4,21,18.1,NA,22.1111111111111," ",13.6111111111111," ",10.16,"G",NA,10000,1999,11,18
"GSOD",1999-11-19 12:00:00,"688160","99999","1999","11","19",17.0555555555556,20,50.9,20,1017.5,8,1012.5,8,11.6,20,8.2,20,12,NA,22.1111111111111," ",12,"*",0.508,"G",NA,10000,1999,11,19
"GSOD",1999-11-20 12:00:00,"688160","99999","1999","11","20",16.7777777777778,24,49.3,24,1018.5,8,1013.5,8,12.5,24,6.3,24,13,NA,22.8888888888889," ",9,"*",0,"G",NA,0,1999,11,20
"GSOD",1999-11-21 12:00:00,"688160","99999","1999","11","21",18.8888888888889,24,55.4,24,1015.9,8,1010.9,8,10.9,24,8.7,24,14,NA,26.5," ",14," ",0,"D",NA,0,1999,11,21
"GSOD",1999-11-22 12:00:00,"688160","99999","1999","11","22",17.5,24,54.9,24,1013.6,8,1008.6,8,10.4,24,10.6,24,19,28.9,26.5," ",12.3888888888889," ",0,"D",NA,0,1999,11,22
"GSOD",1999-11-23 12:00:00,"688160","99999","1999","11","23",17.2222222222222,24,48.8,24,1013.9,8,1008.9,8,11,24,12.4,24,18.1,25.1,22.5," ",14.7222222222222," ",0,"D",NA,0,1999,11,23
"GSOD",1999-11-24 12:00:00,"688160","99999","1999","11","24",19.7777777777778,22,48.2,22,1011.3,8,1006.4,8,13,22,10.3,22,18.1,NA,26.1111111111111," ",14.3888888888889," ",0,"D",NA,0,1999,11,24
"GSOD",1999-11-25 12:00:00,"688160","99999","1999","11","25",17.7777777777778,24,52.7,24,1010.2,7,1005.2,7,9.7,24,13.3,24,20,27,26.1111111111111," ",13.7222222222222," ",0,"D",NA,0,1999,11,25
"GSOD",1999-11-26 12:00:00,"688160","99999","1999","11","26",16.8333333333333,23,48.1,23,1015,8,1010,8,8.4,23,10.5,23,16.9,NA,23," ",13,"*",1.778,"G",NA,10000,1999,11,26
"GSOD",1999-11-27 12:00:00,"688160","99999","1999","11","27",17,22,48.4,22,1016.9,8,1011.9,8,11.8,22,7.4,22,15,NA,22.2777777777778," ",11.7777777777778," ",0,"G",NA,0,1999,11,27
"GSOD",1999-11-28 12:00:00,"688160","99999","1999","11","28",16.6111111111111,23,48.9,23,1021.3,8,1016.3,8,11.2,22,12.6,23,22.9,NA,22.2777777777778," ",11," ",0.508,"G",NA,10000,1999,11,28
"GSOD",1999-11-29 12:00:00,"688160","99999","1999","11","29",19.7222222222222,22,47.1,22,1020.2,6,1015.2,6,10.7,21,16.4,22,22.9,33,27," ",14.5," ",0,"G",NA,0,1999,11,29
"GSOD",1999-11-30 12:00:00,"688160","99999","1999","11","30",20.1666666666667,19,56.3,19,1013.4,7,1008.4,7,9.7,18,10,19,14,NA,30.1111111111111," ",15.7222222222222," ",0,"D",NA,0,1999,11,30
"GSOD",1999-12-01 12:00:00,"688160","99999","1999","12","1",22.3333333333333,24,58.3,24,1011.4,8,1006.5,8,3.4,22,7.9,24,12,NA,32," ",13.7777777777778," ",0,"D",NA,100000,1999,12,1
"GSOD",1999-12-02 12:00:00,"688160","99999","1999","12","2",20.2777777777778,23,62.1,23,1013.3,7,1008.4,7,4.3,19,8.4,23,15,NA,32," ",14.6111111111111," ",0,"D",NA,100000,1999,12,2
"GSOD",1999-12-03 12:00:00,"688160","99999","1999","12","3",20.3333333333333,22,61.5,22,1015.7,8,1010.7,8,5.3,21,13.6,22,21,29.9,26.7777777777778," ",16.7777777777778," ",0,"D",NA,100000,1999,12,3
"GSOD",1999-12-04 12:00:00,"688160","99999","1999","12","4",20.2777777777778,23,58.6,23,1016.8,7,1011.8,7,9,22,14.2,23,21,NA,24.8888888888889," ",17.6111111111111," ",0,"C",NA,0,1999,12,4
"GSOD",1999-12-05 12:00:00,"688160","99999","1999","12","5",19.5555555555556,23,52.2,23,1017.4,8,1012.5,8,10.3,21,9.1,23,12,22,24.8888888888889," ",16,"*",0,"D",NA,0,1999,12,5
"GSOD",1999-12-06 12:00:00,"688160","99999","1999","12","6",18.7222222222222,23,51,23,1020.4,8,1015.4,8,11.5,23,12.3,23,18.1,NA,23.5," ",15.1111111111111," ",0,"D",NA,0,1999,12,6
"GSOD",1999-12-07 12:00:00,"688160","99999","1999","12","7",19.5,24,54.9,24,1019,8,1014,8,11,24,18,24,27,NA,23," ",14.7222222222222," ",0,"D",NA,0,1999,12,7
"GSOD",1999-12-08 12:00:00,"688160","99999","1999","12","8",22.3888888888889,22,57.3,22,1013.7,8,1008.8,8,9,22,15,22,22,NA,28.5," ",17.7777777777778," ",0,"D",NA,0,1999,12,8
"GSOD",1999-12-09 12:00:00,"688160","99999","1999","12","9",25.1666666666667,21,60.3,21,1012.2,7,1007.3,7,8.3,21,10.7,21,15,NA,31.8888888888889," ",19,"*",0,"D",NA,0,1999,12,9
"GSOD",1999-12-10 12:00:00,"688160","99999","1999","12","10",23,21,61.9,21,1011.2,8,1006.3,8,10.8,20,7.2,21,11.1,NA,32.3888888888889," ",16.3888888888889," ",0,"D",NA,0,1999,12,10
"GSOD",1999-12-11 12:00:00,"688160","99999","1999","12","11",24.6111111111111,20,62.8,20,1010.8,8,1006,8,8.7,20,11.4,20,21,NA,32.3888888888889," ",18," ",0,"D",NA,0,1999,12,11
"GSOD",1999-12-12 12:00:00,"688160","99999","1999","12","12",25.0555555555556,21,62.8,21,1010.8,7,1006,7,9.3,21,8.8,21,15,NA,33.7777777777778," ",18.8888888888889,"*",0,"A",NA,0,1999,12,12
"GSOD",1999-12-13 12:00:00,"688160","99999","1999","12","13",25.0555555555556,23,61.1,23,1010.5,8,1005.7,8,7.8,23,5.5,23,13,NA,34," ",17.7777777777778," ",0,"D",NA,0,1999,12,13
"GSOD",1999-12-14 12:00:00,"688160","99999","1999","12","14",22.1111111111111,24,62.6,24,1011.2,8,1006.3,8,6.7,20,6.1,24,15,NA,34," ",17,"*",0,"D",NA,0,1999,12,14
"GSOD",1999-12-15 12:00:00,"688160","99999","1999","12","15",21.7222222222222,22,63.2,22,1010.1,7,1005.2,7,6.1,21,8,22,13,NA,29.7222222222222," ",16,"*",0,"D",NA,100000,1999,12,15
"GSOD",1999-12-16 12:00:00,"688160","99999","1999","12","16",24.8333333333333,23,63.3,23,1008.8,8,1003.9,8,7.7,23,7.8,23,13,NA,33.7777777777778," ",18.2222222222222," ",0,"D",NA,0,1999,12,16
"GSOD",1999-12-17 12:00:00,"688160","99999","1999","12","17",23.5555555555556,22,63,22,1007.7,8,1002.8,8,7,21,9.5,22,18.1,NA,33.7777777777778," ",16.2777777777778," ",0,"D",NA,100000,1999,12,17
"GSOD",1999-12-18 12:00:00,"688160","99999","1999","12","18",21.7777777777778,22,58.7,22,1007.2,6,1002.3,6,9.7,22,10,22,15.9,NA,26," ",19,"*",0,"C",NA,0,1999,12,18
"GSOD",1999-12-19 12:00:00,"688160","99999","1999","12","19",21.0555555555556,24,57.7,24,1006.6,8,1001.8,8,10.2,24,12.4,24,19,NA,26," ",18.7777777777778,"*",0,"D",NA,0,1999,12,19
"GSOD",1999-12-20 12:00:00,"688160","99999","1999","12","20",21.1111111111111,23,56.1,23,1010.2,8,1005.3,8,10.2,22,9.9,23,14,NA,26.3888888888889," ",17.7222222222222," ",0,"D",NA,0,1999,12,20
"GSOD",1999-12-21 12:00:00,"688160","99999","1999","12","21",23.8333333333333,17,57.2,17,1012,5,1007.1,5,11.5,17,8.8,17,22.9,NA,32,"*",16,"*",0,"C",NA,10,1999,12,21
"GSOD",1999-12-22 12:00:00,"688160","99999","1999","12","22",25.4444444444444,20,59.7,20,1009.3,7,1004.6,7,11.3,20,7.4,20,14,NA,33.2222222222222," ",19,"*",0.508,"G",NA,0,1999,12,22
"GSOD",1999-12-23 12:00:00,"688160","99999","1999","12","23",22.5555555555556,21,59.8,21,1009.8,6,1004.9,6,9.2,19,11.1,21,15,NA,33.2222222222222," ",19,"*",0,"G",NA,0,1999,12,23
"GSOD",1999-12-24 12:00:00,"688160","99999","1999","12","24",22.2777777777778,22,57.9,22,1011.5,8,1006.6,8,11.6,21,8.5,22,15,NA,28.6111111111111," ",17.2222222222222," ",0,"D",NA,0,1999,12,24
"GSOD",1999-12-25 12:00:00,"688160","99999","1999","12","25",21.3333333333333,24,57.8,24,1015.8,8,1010.9,8,13.4,22,12.4,24,19,NA,28.6111111111111," ",17,"*",0,"D",NA,0,1999,12,25
"GSOD",1999-12-26 12:00:00,"688160","99999","1999","12","26",22.4444444444444,22,60.4,22,1016.4,6,1011.5,6,10.9,22,16.1,22,21,NA,26.7222222222222," ",18.7222222222222,"*",0,"C",NA,0,1999,12,26
"GSOD",1999-12-27 12:00:00,"688160","99999","1999","12","27",24.7222222222222,22,60.5,22,1013.4,8,1008.5,8,12.8,22,11.3,22,16.9,NA,32.2222222222222," ",20," ",0,"D",NA,0,1999,12,27
"GSOD",1999-12-28 12:00:00,"688160","99999","1999","12","28",24.3333333333333,24,63.6,24,1012.4,7,1007.5,7,8.5,24,9.5,24,15,NA,32.2222222222222," ",20," ",0,"G",NA,0,1999,12,28
"GSOD",1999-12-29 12:00:00,"688160","99999","1999","12","29",26.1111111111111,23,61.5,23,1008.1,8,1003.3,8,9.6,23,8.1,23,14,NA,34.2777777777778," ",20,"*",0,"D",NA,0,1999,12,29
"GSOD",1999-12-30 12:00:00,"688160","99999","1999","12","30",21.1111111111111,24,59.3,24,1010,8,1005.1,8,9.3,23,9.1,24,15,30.9,34.2777777777778," ",15,"*",0.254,"G",NA,10000,1999,12,30
"GSOD",1999-12-31 12:00:00,"688160","99999","1999","12","31",17.5555555555556,23,49.9,23,1012.7,8,1007.7,8,10,21,6.1,23,13,15.9,27.2777777777778," ",11," ",1.778,"G",NA,0,1999,12,31
"GSOD",2000-01-01 12:00:00,"688160","99999","2000","1","1",17,24,51.1,24,1015.5,8,1010.5,8,9.3,24,15.1,24,27,29.9,22.5," ",11.2777777777778," ",0,"E",NA,10000,2000,1,1
"GSOD",2000-01-02 12:00:00,"688160","99999","2000","1","2",20.0555555555556,24,49.8,24,1018.4,8,1013.5,8,11.8,24,19,24,25.1,34,26.1111111111111," ",15.7222222222222," ",0,"G",NA,0,2000,1,2
"GSOD",2000-01-03 12:00:00,"688160","99999","2000","1","3",22.6111111111111,23,51.8,23,1014.4,8,1009.5,8,10.6,23,8.7,23,18.1,22,31," ",13.8888888888889," ",0,"D",NA,0,2000,1,3
"GSOD",2000-01-04 12:00:00,"688160","99999","2000","1","4",24.6666666666667,21,52.3,21,1007.3,7,1002.5,7,9.8,20,7.5,21,15.9,NA,35.7222222222222," ",13.8888888888889," ",0,"D",NA,0,2000,1,4
"GSOD",2000-01-05 12:00:00,"688160","99999","2000","1","5",22.0555555555556,22,60.5,22,1009.8,8,1005,8,11.1,22,14.7,22,22,NA,35.7222222222222," ",18.7222222222222," ",0,"D",NA,0,2000,1,5
"GSOD",2000-01-06 12:00:00,"688160","99999","2000","1","6",21.4444444444444,21,59.2,21,1005.9,5,1001.1,5,8.6,20,8.1,21,16.9,NA,26.3888888888889," ",16.7777777777778," ",0,"B",NA,0,2000,1,6
"GSOD",2000-01-07 12:00:00,"688160","99999","2000","1","7",18.8888888888889,22,54.2,22,1010.6,8,1005.6,8,9.6,22,14.5,22,23.9,32.1,26.8888888888889," ",14.6111111111111,"*",2.032,"E",NA,10000,2000,1,7
"GSOD",2000-01-08 12:00:00,"688160","99999","2000","1","8",20.7222222222222,21,48,21,1010.7,7,1005.8,7,12.8,20,9.5,21,16.9,NA,26.5," ",11.3888888888889," ",0,"B",NA,0,2000,1,8
"GSOD",2000-01-09 12:00:00,"688160","99999","2000","1","9",20.0555555555556,23,54.3,23,1006.9,7,1002.1,7,11.1,22,8.4,23,15.9,NA,26.2222222222222," ",13,"*",0,"C",NA,0,2000,1,9
"GSOD",2000-01-10 12:00:00,"688160","99999","2000","1","10",19.9444444444444,23,57.1,23,1009.2,8,1004.2,8,9,23,9.4,23,22.9,NA,26.3888888888889," ",13.8888888888889," ",0,"D",NA,100000,2000,1,10
"GSOD",2000-01-11 12:00:00,"688160","99999","2000","1","11",18.2222222222222,22,57.4,22,1009.9,8,1005,8,9.6,22,11.4,22,23.9,NA,26.3888888888889," ",15.7222222222222," ",4.064,"E",NA,10000,2000,1,11
"GSOD",2000-01-12 12:00:00,"688160","99999","2000","1","12",19,24,52,24,1017.8,8,1012.9,8,11,24,20.4,24,29.9,40,24.8888888888889," ",15.3888888888889," ",0,"B",NA,0,2000,1,12
"GSOD",2000-01-13 12:00:00,"688160","99999","2000","1","13",20.7777777777778,24,49.2,24,1017.2,8,1012.3,8,13,24,16.5,24,27,35.9,26.6111111111111," ",14.2222222222222," ",0,"D",NA,0,2000,1,13
"GSOD",2000-01-14 12:00:00,"688160","99999","2000","1","14",21.6111111111111,22,47.6,22,1012.7,7,1007.8,7,12.3,22,15.5,22,26,NA,29.7222222222222," ",16,"*",0,"I",NA,0,2000,1,14
"GSOD",2000-01-15 12:00:00,"688160","99999","2000","1","15",23.2222222222222,22,51.6,22,1012.7,8,1007.8,8,13.8,21,14.5,22,26,36.9,30.7777777777778," ",14,"*",0,"I",NA,0,2000,1,15
"GSOD",2000-01-16 12:00:00,"688160","99999","2000","1","16",24.6666666666667,24,50.9,24,1016.1,8,1011.3,8,11.2,24,12.9,24,19,23.9,32.5," ",16.6111111111111," ",0,"I",NA,0,2000,1,16
"GSOD",2000-01-17 12:00:00,"688160","99999","2000","1","17",24.3333333333333,22,53.2,22,1014.7,8,1009.8,8,10.2,22,8.8,22,15,NA,33.7222222222222," ",18,"*",0,"I",NA,0,2000,1,17
"GSOD",2000-01-18 12:00:00,"688160","99999","2000","1","18",24.5,24,52.4,24,1011.3,7,1006.4,7,7.4,24,5.9,24,12,NA,34.8888888888889," ",14.3888888888889," ",0.508,"E",NA,0,2000,1,18
"GSOD",2000-01-19 12:00:00,"688160","99999","2000","1","19",25.9444444444444,21,50,21,1010.9,8,1006,8,7,19,5.2,21,11.1,19,41.2777777777778," ",14.2777777777778," ",0,"I",NA,0,2000,1,19
"GSOD",2000-01-20 12:00:00,"688160","99999","2000","1","20",23.2777777777778,24,56,24,1013,8,1008.1,8,5.2,21,6.8,24,15.9,NA,32,"*",16,"*",0,"I",NA,0,2000,1,20
"GSOD",2000-01-21 12:00:00,"688160","99999","2000","1","21",20.5,23,61,23,1013.8,8,1008.8,8,5.7,23,9.2,23,18.1,NA,32.2222222222222," ",15.3888888888889," ",0,"I",NA,100000,2000,1,21
"GSOD",2000-01-22 12:00:00,"688160","99999","2000","1","22",21.9444444444444,24,59.8,24,1013,8,1008.1,8,10.3,24,18.3,24,23.9,NA,28.7222222222222," ",18,"*",0,"I",NA,0,2000,1,22
"GSOD",2000-01-23 12:00:00,"688160","99999","2000","1","23",24.4444444444444,23,59.1,23,1009.4,8,1004.6,8,11.5,23,10.7,23,21,25.1,32.2777777777778," ",18.7777777777778," ",0,"I",NA,0,2000,1,23
"GSOD",2000-01-24 12:00:00,"688160","99999","2000","1","24",23.5555555555556,24,61.2,24,1008,8,1003.2,8,7.5,24,6.3,24,11.1,NA,32.6111111111111," ",18,"*",0,"I",NA,100000,2000,1,24
"GSOD",2000-01-25 12:00:00,"688160","99999","2000","1","25",21,22,63.8,22,1012,8,1007.1,8,6.1,22,12,22,21,NA,32.6111111111111," ",18,"*",0,"I",NA,100000,2000,1,25
"GSOD",2000-01-26 12:00:00,"688160","99999","2000","1","26",21.2222222222222,24,59.6,24,1012.6,8,1007.7,8,11.1,24,14.5,24,22,NA,26.3888888888889," ",16.8888888888889," ",0,"I",NA,0,2000,1,26
"GSOD",2000-01-27 12:00:00,"688160","99999","2000","1","27",21.5555555555556,23,60.1,23,1010.3,7,1005.4,7,11.6,23,12.8,23,19,NA,26.2777777777778," ",17.6111111111111,"*",0,"I",NA,0,2000,1,27
"GSOD",2000-01-28 12:00:00,"688160","99999","2000","1","28",20.2777777777778,22,58.4,22,1011.6,6,1006.4,7,11.2,22,10.2,22,18.1,22,26.2777777777778," ",17,"*",1.524,"G",NA,10000,2000,1,28
"GSOD",2000-01-29 12:00:00,"688160","99999","2000","1","29",20.5555555555556,22,55.3,22,1011.7,8,1006.8,8,10.5,22,6.7,22,14,NA,26.7777777777778," ",15.3888888888889," ",0,"G",NA,0,2000,1,29
"GSOD",2000-01-30 12:00:00,"688160","99999","2000","1","30",18.7222222222222,22,59.2,22,1011,8,1006.1,8,6.2,22,12.2,22,23.9,35.9,26.7777777777778," ",16,"*",3.048,"E",NA,110000,2000,1,30
"GSOD",2000-01-31 12:00:00,"688160","99999","2000","1","31",18.8888888888889,22,53.7,22,1014.3,8,1009.3,8,6.7,22,4.7,22,9.9,NA,25.2777777777778," ",13.7777777777778," ",0,"I",NA,100000,2000,1,31
"GSOD",2000-02-01 12:00:00,"688160","99999","2000","2","1",18.9444444444444,21,52.9,21,1015.2,8,1010.2,8,10.7,21,8.2,21,16.9,NA,25.2777777777778," ",12," ",0,"I",NA,0,2000,2,1
"GSOD",2000-02-02 12:00:00,"688160","99999","2000","2","2",20.5555555555556,23,55.9,23,1016.3,8,1011.3,8,12.8,23,13.4,23,22.9,NA,26," ",14.7777777777778," ",0,"I",NA,0,2000,2,2
"GSOD",2000-02-03 12:00:00,"688160","99999","2000","2","3",21.8888888888889,24,58.5,24,1013.8,8,1008.9,8,9.6,24,7.9,24,14,NA,30.1111111111111," ",16.5," ",0,"I",NA,0,2000,2,3
"GSOD",2000-02-04 12:00:00,"688160","99999","2000","2","4",20.9444444444444,24,61.5,24,1014,8,1009.1,8,8.8,24,12.1,24,16.9,NA,30.1111111111111," ",17,"*",0,"I",NA,100000,2000,2,4
"GSOD",2000-02-05 12:00:00,"688160","99999","2000","2","5",20.6111111111111,23,57.7,23,1016.2,8,1011.2,8,12.4,23,15.2,23,23.9,34,26.3888888888889," ",16.7777777777778," ",0,"I",NA,0,2000,2,5
"GSOD",2000-02-06 12:00:00,"688160","99999","2000","2","6",21.5555555555556,24,56.4,24,1014.7,8,1009.8,8,12.7,24,15.2,24,21,NA,27.3888888888889," ",17.7222222222222," ",0,"I",NA,0,2000,2,6
"GSOD",2000-02-07 12:00:00,"688160","99999","2000","2","7",20.7777777777778,23,62,23,1013.8,8,1008.9,8,10.5,23,16.1,23,23.9,NA,27.3888888888889," ",16.8888888888889," ",0,"I",NA,0,2000,2,7
"GSOD",2000-02-08 12:00:00,"688160","99999","2000","2","8",21.3888888888889,24,61.6,24,1013.7,8,1008.8,8,10.9,24,18.6,24,25.1,NA,26.7222222222222," ",17.8888888888889," ",0,"I",NA,0,2000,2,8
"GSOD",2000-02-09 12:00:00,"688160","99999","2000","2","9",22.5,24,61.3,24,1009.2,7,1004.3,7,9,23,12.6,24,16.9,NA,29.3888888888889," ",17.7777777777778," ",0,"I",NA,0,2000,2,9
"GSOD",2000-02-10 12:00:00,"688160","99999","2000","2","10",22.0555555555556,23,64.1,23,1009.9,8,1005,8,7.7,23,13.4,23,21,NA,29.3888888888889," ",18.5," ",0,"I",NA,100000,2000,2,10
"GSOD",2000-02-11 12:00:00,"688160","99999","2000","2","11",21.0555555555556,22,61.6,22,1011.3,8,1006.4,8,10.1,22,16.8,22,25.1,NA,26.7222222222222," ",18,"*",0,"I",NA,0,2000,2,11
"GSOD",2000-02-12 12:00:00,"688160","99999","2000","2","12",20.5,23,56.3,23,1013.8,8,1008.8,8,9.2,23,17.2,23,22,NA,26.3888888888889," ",17.8888888888889," ",0,"I",NA,0,2000,2,12
"GSOD",2000-02-13 12:00:00,"688160","99999","2000","2","13",20.4444444444444,23,53.7,23,1015.4,8,1010.4,8,12.2,22,19.5,23,28,39,24.6111111111111," ",16.8888888888889," ",0,"I",NA,0,2000,2,13
"GSOD",2000-02-14 12:00:00,"688160","99999","2000","2","14",21.2222222222222,19,56.1,19,1011.3,8,1006.4,8,14.5,19,15.3,19,22.9,NA,26.2777777777778," ",17,"*",0,"I",NA,0,2000,2,14
"GSOD",2000-02-15 12:00:00,"688160","99999","2000","2","15",18.8333333333333,23,50.9,23,1016.3,8,1011.4,8,9.7,22,10.5,23,16.9,NA,26.2777777777778," ",14.8888888888889," ",0,"I",NA,0,2000,2,15
"GSOD",2000-02-16 12:00:00,"688160","99999","2000","2","16",20.5555555555556,23,53,23,1016.4,8,1011.5,8,9.5,23,17.2,23,23.9,NA,26.1111111111111," ",15.7777777777778," ",0,"I",NA,0,2000,2,16
"GSOD",2000-02-17 12:00:00,"688160","99999","2000","2","17",23.5555555555556,21,55.4,21,1010.1,7,1005.3,7,8.7,21,8.7,21,13,15.9,34,"*",18,"*",0,"I",NA,0,2000,2,17
"GSOD",2000-02-18 12:00:00,"688160","99999","2000","2","18",24,23,57.2,23,1007.7,8,1002.8,8,8.7,23,8.6,23,19,23.9,37.3888888888889," ",17.2222222222222," ",0,"I",NA,0,2000,2,18
"GSOD",2000-02-19 12:00:00,"688160","99999","2000","2","19",21.5,21,64.6,21,1009.7,7,1004.8,7,8.9,20,7.7,21,13,NA,37.3888888888889," ",18," ",0,"I",NA,0,2000,2,19
"GSOD",2000-02-20 12:00:00,"688160","99999","2000","2","20",21.1666666666667,24,59.1,24,1015.1,8,1010.2,8,11.6,23,13,24,20,NA,26.3888888888889," ",18,"*",0,"I",NA,0,2000,2,20
"GSOD",2000-02-21 12:00:00,"688160","99999","2000","2","21",19.6111111111111,21,57,21,1014.6,7,1009.7,7,12.3,20,10.3,21,15.9,NA,27.1111111111111," ",15.8888888888889," ",0,"I",NA,0,2000,2,21
"GSOD",2000-02-22 12:00:00,"688160","99999","2000","2","22",20.8333333333333,22,55,22,1015.4,8,1010.5,8,12.6,22,13.6,22,21,NA,27.1111111111111," ",16.7777777777778," ",0,"I",NA,0,2000,2,22
"GSOD",2000-02-23 12:00:00,"688160","99999","2000","2","23",21.3333333333333,22,55.3,22,1014.3,8,1009.4,8,13.5,22,17.7,22,25.1,34,26.6111111111111," ",17,"*",0,"I",NA,0,2000,2,23
"GSOD",2000-02-24 12:00:00,"688160","99999","2000","2","24",22.1666666666667,23,57.6,23,1011,8,1006.1,8,11.9,23,9,23,13,NA,30.3888888888889," ",17,"*",0,"I",NA,0,2000,2,24
"GSOD",2000-02-25 12:00:00,"688160","99999","2000","2","25",21.0555555555556,23,61.4,23,1013.1,8,1008.2,8,10.3,23,14.6,22,22,32.1,30.3888888888889," ",16.8888888888889," ",0,"I",NA,0,2000,2,25
