"DATE","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
1980-12-07 12:00:00,1980,12,7,12,19,15.7222222222222,3.048
1980-12-08 12:00:00,1980,12,8,10,21,16.8333333333333,0
1980-12-09 12:00:00,1980,12,9,15,21,18.1666666666667,0
1980-12-10 12:00:00,1980,12,10,17,23,20.2777777777778,0
1980-12-11 12:00:00,1980,12,11,17,24,20.1666666666667,0
1980-12-12 12:00:00,1980,12,12,17,25,21.1666666666667,0
1980-12-13 12:00:00,1980,12,13,18,27,23.4444444444444,0
1980-12-14 12:00:00,1980,12,14,19,33,23.5555555555556,0
1980-12-15 12:00:00,1980,12,15,18,25,21,0
1980-12-16 12:00:00,1980,12,16,18,24,20.7222222222222,0
1980-12-17 12:00:00,1980,12,17,15,23,18.7222222222222,0
1980-12-18 12:00:00,1980,12,18,13,21,18.1666666666667,0
1980-12-19 12:00:00,1980,12,19,15,22,18.7222222222222,0
1980-12-20 12:00:00,1980,12,20,15,19,17.1666666666667,1.016
1980-12-21 12:00:00,1980,12,21,15,21,18.8333333333333,10.922
1980-12-22 12:00:00,1980,12,22,16,22,18.7222222222222,0
1980-12-23 12:00:00,1980,12,23,17,19,18.4444444444444,6.096
1980-12-24 12:00:00,1980,12,24,13,23,18.7222222222222,2.032
1980-12-25 12:00:00,1980,12,25,14,29,21.5555555555556,0
1980-12-26 12:00:00,1980,12,26,17,25,22,0
1980-12-27 12:00:00,1980,12,27,18,24,20.7222222222222,0
1980-12-28 12:00:00,1980,12,28,16,23,20.1666666666667,0
1980-12-29 12:00:00,1980,12,29,15,24,19.8333333333333,0
1980-12-30 12:00:00,1980,12,30,11,24,18.3888888888889,0
1980-12-31 12:00:00,1980,12,31,18,25,21.7222222222222,0
1981-01-01 12:00:00,1981,1,1,17,23,20.2777777777778,5.08
1981-01-02 12:00:00,1981,1,2,15,23,19.4444444444444,NA
1981-01-03 12:00:00,1981,1,3,14,23,20,0
1981-01-04 12:00:00,1981,1,4,15,23,19.5555555555556,0
1981-01-05 12:00:00,1981,1,5,14,23,20.4444444444444,0
1981-01-06 12:00:00,1981,1,6,18,27,22.7222222222222,0
1981-01-07 12:00:00,1981,1,7,18,26,21.6666666666667,0
1981-01-08 12:00:00,1981,1,8,18,24,20.8333333333333,0.508
1981-01-09 12:00:00,1981,1,9,15,26,22,0
1981-01-10 12:00:00,1981,1,10,17,29,23.4444444444444,0
1981-01-11 12:00:00,1981,1,11,19,26,22,0
1981-01-12 12:00:00,1981,1,12,17,25,20.7222222222222,0.508
1981-01-13 12:00:00,1981,1,13,16,20,18.8333333333333,0
1981-01-14 12:00:00,1981,1,14,13,21,17.8333333333333,2.032
1981-01-15 12:00:00,1981,1,15,13,23,19,0
1981-01-16 12:00:00,1981,1,16,15,26,20.1666666666667,0
1981-01-17 12:00:00,1981,1,17,13,22,18.2777777777778,0
1981-01-18 12:00:00,1981,1,18,13,27,20.7777777777778,1.016
1981-01-19 12:00:00,1981,1,19,16,26,21.8333333333333,0
1981-01-20 12:00:00,1981,1,20,17,25,21.8333333333333,0
1981-01-21 12:00:00,1981,1,21,18,24,21.5,0
1981-01-22 12:00:00,1981,1,22,18,24,21.2777777777778,0
1981-01-23 12:00:00,1981,1,23,15,22,18.8333333333333,0
1981-01-24 12:00:00,1981,1,24,12,21,16.4444444444444,6.096
1981-01-25 12:00:00,1981,1,25,15,20,17.4444444444444,0
1981-01-26 12:00:00,1981,1,26,15,23,20,40.894
1981-01-27 12:00:00,1981,1,27,12,19,16,4.064
1981-01-28 12:00:00,1981,1,28,17,29,23,3.048
1981-01-29 12:00:00,1981,1,29,18,25,21.7222222222222,0
1981-01-30 12:00:00,1981,1,30,18,22,20.1666666666667,0
1981-01-31 12:00:00,1981,1,31,15,23,19.4444444444444,0
1981-02-01 12:00:00,1981,2,1,12,26,21.2777777777778,0
1981-02-02 12:00:00,1981,2,2,16,23,19.8333333333333,NA
1981-02-03 12:00:00,1981,2,3,18,25,21.5555555555556,0
1981-02-04 12:00:00,1981,2,4,17,24,21.1666666666667,0
1981-02-05 12:00:00,1981,2,5,16,23,20.7222222222222,0
1981-02-06 12:00:00,1981,2,6,16,29,20.5,0
1981-02-07 12:00:00,1981,2,7,16,30,24.4444444444444,0
1981-02-08 12:00:00,1981,2,8,14,31,21.4444444444444,0
1981-02-09 12:00:00,1981,2,9,16,23,18.8333333333333,0
1981-02-10 12:00:00,1981,2,10,15,21,18.6666666666667,0
1981-02-11 12:00:00,1981,2,11,12,24,18.8333333333333,0
1981-02-12 12:00:00,1981,2,12,15,23,19.8333333333333,0
1981-02-13 12:00:00,1981,2,13,11,28,21.2777777777778,0
1981-02-14 12:00:00,1981,2,14,16,27,22.1666666666667,0
1981-02-15 12:00:00,1981,2,15,19,28,22.8333333333333,0
1981-02-16 12:00:00,1981,2,16,18,29,24.4444444444444,0
1981-02-17 12:00:00,1981,2,17,19,32,25.4444444444444,0
1981-02-18 12:00:00,1981,2,18,14,25,20.1666666666667,0
1981-02-19 12:00:00,1981,2,19,18,24,21,NA
1981-02-20 12:00:00,1981,2,20,17,24,20.4444444444444,0
1981-02-21 12:00:00,1981,2,21,15,30,23.6666666666667,0
1981-02-22 12:00:00,1981,2,22,17,31,22.2777777777778,0
1981-02-23 12:00:00,1981,2,23,14,25,20.4444444444444,0
1981-02-24 12:00:00,1981,2,24,17,25,20.7222222222222,0
1981-02-25 12:00:00,1981,2,25,17,23,20,0
1981-02-26 12:00:00,1981,2,26,16,24,20.4444444444444,0
1981-02-27 12:00:00,1981,2,27,12,25,19.3333333333333,0
1981-02-28 12:00:00,1981,2,28,16,24,20.2777777777778,0
1981-03-01 12:00:00,1981,3,1,15,26,20.7222222222222,0
1981-03-02 12:00:00,1981,3,2,17,19,18,3.048
1981-03-03 12:00:00,1981,3,3,13,19,16.6666666666667,6.096
1981-03-04 12:00:00,1981,3,4,13,29,23.2222222222222,0
1981-03-05 12:00:00,1981,3,5,15,32,23.5,0
1981-03-06 12:00:00,1981,3,6,16,33,23.4444444444444,0
1981-03-07 12:00:00,1981,3,7,12,25,20.2777777777778,0
1981-03-08 12:00:00,1981,3,8,19,25,22.3333333333333,0
1981-03-09 12:00:00,1981,3,9,17,26,21.7222222222222,0
1981-03-10 12:00:00,1981,3,10,16,27,19.6666666666667,0
1981-03-11 12:00:00,1981,3,11,16,23,20.1666666666667,0
1981-03-12 12:00:00,1981,3,12,16,24,20.4444444444444,0
1981-03-13 12:00:00,1981,3,13,17,26,22,0
1981-03-14 12:00:00,1981,3,14,16,25,19.8333333333333,0
1981-03-15 12:00:00,1981,3,15,14,21,18,0
1981-03-16 12:00:00,1981,3,16,14,23,19.2777777777778,1.016
1981-03-17 12:00:00,1981,3,17,15,22,18.2777777777778,0
1981-03-18 12:00:00,1981,3,18,16,23,19,0
1981-03-19 12:00:00,1981,3,19,16,24,20.1666666666667,0
1981-03-20 12:00:00,1981,3,20,15,24,19.8333333333333,0
1981-03-21 12:00:00,1981,3,21,17,27,21.2777777777778,0
1981-03-22 12:00:00,1981,3,22,12,25,19.5555555555556,0
1981-03-23 12:00:00,1981,3,23,14,19,16.2777777777778,1.016
1981-03-24 12:00:00,1981,3,24,13,21,16.6666666666667,30.988
1981-03-25 12:00:00,1981,3,25,13,20,18.3333333333333,0
1981-03-26 12:00:00,1981,3,26,16,23,19.4444444444444,0
1981-03-27 12:00:00,1981,3,27,8,24,17.5555555555556,0
1981-03-28 12:00:00,1981,3,28,12,22,17.7222222222222,0
1981-03-29 12:00:00,1981,3,29,16,24,19.8333333333333,0
1981-03-30 12:00:00,1981,3,30,10,32,20.8333333333333,0
1981-03-31 12:00:00,1981,3,31,11,22,17.8333333333333,0
1981-04-01 12:00:00,1981,4,1,13,22,18.6666666666667,0
1981-04-02 12:00:00,1981,4,2,14,23,17.4444444444444,0
1981-04-03 12:00:00,1981,4,3,15,20,17.5555555555556,0
1981-04-04 12:00:00,1981,4,4,15,24,18.4444444444444,0
1981-04-05 12:00:00,1981,4,5,18,23,20,0
1981-04-06 12:00:00,1981,4,6,15,24,19.8333333333333,0
1981-04-07 12:00:00,1981,4,7,13,19,16.7777777777778,1.016
1981-04-08 12:00:00,1981,4,8,9,19,14.4444444444444,1.016
1981-04-09 12:00:00,1981,4,9,4,22,15.1666666666667,0
1981-04-10 12:00:00,1981,4,10,7,24,16.7777777777778,0
1981-04-11 12:00:00,1981,4,11,14,17,15.5,0
1981-04-12 12:00:00,1981,4,12,9,22,16.4444444444444,0
1981-04-13 12:00:00,1981,4,13,10,22,17.5555555555556,0
1981-04-14 12:00:00,1981,4,14,9,27,17.1666666666667,0
1981-04-15 12:00:00,1981,4,15,12,33,23.7222222222222,0
1981-04-16 12:00:00,1981,4,16,16,20,18.4444444444444,7.874
1981-04-17 12:00:00,1981,4,17,11,25,19.6666666666667,0
1981-04-18 12:00:00,1981,4,18,9,30,19,0
1981-04-19 12:00:00,1981,4,19,14,23,19,0
1981-04-20 12:00:00,1981,4,20,16,24,19,0
1981-04-21 12:00:00,1981,4,21,11,30,20,0
1981-04-22 12:00:00,1981,4,22,12,22,17.8333333333333,0
1981-04-23 12:00:00,1981,4,23,16,21,18,0
1981-04-24 12:00:00,1981,4,24,11,21,17,0.254
1981-04-25 12:00:00,1981,4,25,11,20,16.1666666666667,0
1981-04-26 12:00:00,1981,4,26,10,14,12.8333333333333,0
1981-04-27 12:00:00,1981,4,27,11,19,15.4444444444444,39.116
1981-04-28 12:00:00,1981,4,28,9,18,14.5555555555556,1.016
1981-04-29 12:00:00,1981,4,29,12,19,15.7222222222222,1.016
1981-04-30 12:00:00,1981,4,30,8,24,16.1666666666667,0
1981-05-01 12:00:00,1981,5,1,10,20,16,0
1981-05-02 12:00:00,1981,5,2,11,21,17,0
1981-05-03 12:00:00,1981,5,3,5,25,16.2222222222222,0
1981-05-04 12:00:00,1981,5,4,11,19,15.6666666666667,0
1981-05-05 12:00:00,1981,5,5,13,18,15.1666666666667,0
1981-05-06 12:00:00,1981,5,6,11,21,16.1666666666667,0
1981-05-07 12:00:00,1981,5,7,4,22,14,0
1981-05-08 12:00:00,1981,5,8,7,24,15.5555555555556,0
1981-05-09 12:00:00,1981,5,9,12,19,16.8888888888889,0
1981-05-10 12:00:00,1981,5,10,14,20,16.8333333333333,0
1981-05-11 12:00:00,1981,5,11,6,17,12.7222222222222,0
1981-05-12 12:00:00,1981,5,12,13,18,15.5555555555556,9.906
1981-05-13 12:00:00,1981,5,13,8,20,14.4444444444444,0
1981-05-14 12:00:00,1981,5,14,7,25,16.2777777777778,0
1981-05-15 12:00:00,1981,5,15,8,29,17.4444444444444,0
1981-05-16 12:00:00,1981,5,16,11,17,12.8333333333333,0
1981-05-17 12:00:00,1981,5,17,8,20,15,0
1981-05-18 12:00:00,1981,5,18,11,19,15,0
1981-05-19 12:00:00,1981,5,19,10,17,14.3333333333333,0
1981-05-20 12:00:00,1981,5,20,6,28,16.4444444444444,0
1981-05-21 12:00:00,1981,5,21,12,19,15.2777777777778,0
1981-05-22 12:00:00,1981,5,22,8,23,17,0
1981-05-23 12:00:00,1981,5,23,11,30,20,0
1981-05-24 12:00:00,1981,5,24,14,29,22.1666666666667,0
1981-05-25 12:00:00,1981,5,25,15,19,17.4444444444444,0.508
1981-05-26 12:00:00,1981,5,26,10,17,14,3.048
1981-05-27 12:00:00,1981,5,27,6,14,11.1666666666667,0
1981-05-28 12:00:00,1981,5,28,11,20,15.1666666666667,0.254
1981-05-29 12:00:00,1981,5,29,13,18,14.8333333333333,0
1981-05-30 12:00:00,1981,5,30,6,19,13.8333333333333,0
1981-05-31 12:00:00,1981,5,31,4,19,13.1666666666667,0
1981-06-01 12:00:00,1981,6,1,4,23,13.8333333333333,0
1981-06-02 12:00:00,1981,6,2,6,15,11.4444444444444,0
1981-06-03 12:00:00,1981,6,3,10,16,12.8333333333333,0
1981-06-04 12:00:00,1981,6,4,11,15,13.1666666666667,0
1981-06-05 12:00:00,1981,6,5,11,18,14.4444444444444,5.08
1981-06-06 12:00:00,1981,6,6,12,16,14.5555555555556,2.032
1981-06-07 12:00:00,1981,6,7,7,15,12,1.016
1981-06-08 12:00:00,1981,6,8,0.999999999999998,19,9.44444444444444,0
1981-06-09 12:00:00,1981,6,9,2,18,10.4444444444444,0
1981-06-10 12:00:00,1981,6,10,5,20,12.5555555555556,0
1981-06-11 12:00:00,1981,6,11,5,17,11,0
1981-06-12 12:00:00,1981,6,12,4,19,11.5555555555556,0
1981-06-13 12:00:00,1981,6,13,7,19,13.5555555555556,0
1981-06-14 12:00:00,1981,6,14,5,16,11.4444444444444,0
1981-06-15 12:00:00,1981,6,15,9,16,12.8333333333333,2.032
1981-06-16 12:00:00,1981,6,16,0.999999999999998,17,8.83333333333333,0
1981-06-17 12:00:00,1981,6,17,0.999999999999998,19,10.8333333333333,0
1981-06-18 12:00:00,1981,6,18,4,19,12.8333333333333,0
1981-06-19 12:00:00,1981,6,19,4,19,11.2777777777778,0
1981-06-20 12:00:00,1981,6,20,7,14,11.6666666666667,3.048
1981-06-21 12:00:00,1981,6,21,7,14,11.2777777777778,30.988
1981-06-22 12:00:00,1981,6,22,0,13,7,0
1981-06-23 12:00:00,1981,6,23,2,19,11.5,0
1981-06-24 12:00:00,1981,6,24,4,15,10,0
1981-06-25 12:00:00,1981,6,25,9,13,11.4444444444444,2.032
1981-06-26 12:00:00,1981,6,26,3,15,10,1.016
1981-06-27 12:00:00,1981,6,27,11,15,12.7222222222222,3.048
1981-06-28 12:00:00,1981,6,28,8,17,12,1.016
1981-06-29 12:00:00,1981,6,29,5,16,10,0
1981-06-30 12:00:00,1981,6,30,10,15,13.3333333333333,5.08
1981-07-01 12:00:00,1981,7,1,12,14,13.1666666666667,3.048
1981-07-02 12:00:00,1981,7,2,11,16,13.2777777777778,1.016
1981-07-03 12:00:00,1981,7,3,10,18,13.8333333333333,0
1981-07-04 12:00:00,1981,7,4,5,14,10.7222222222222,0
1981-07-05 12:00:00,1981,7,5,4,18,11.4444444444444,0
1981-07-06 12:00:00,1981,7,6,7,16,12.5555555555556,0
1981-07-07 12:00:00,1981,7,7,7,11,9.27777777777778,35.052
1981-07-08 12:00:00,1981,7,8,3,14,9,2.032
1981-07-09 12:00:00,1981,7,9,4,20,11.5555555555556,0
1981-07-10 12:00:00,1981,7,10,11,15,12.5555555555556,0
1981-07-11 12:00:00,1981,7,11,10,15,12.7222222222222,10.922
1981-07-12 12:00:00,1981,7,12,11,14,12.2777777777778,1.016
1981-07-13 12:00:00,1981,7,13,8,14,11.7222222222222,28.956
1981-07-14 12:00:00,1981,7,14,0.999999999999998,15,8.16666666666667,0
1981-07-15 12:00:00,1981,7,15,2,17,11.1666666666667,NA
1981-07-16 12:00:00,1981,7,16,3,15,11.2777777777778,0
1981-07-17 12:00:00,1981,7,17,9,16,12.4444444444444,6.096
1981-07-18 12:00:00,1981,7,18,7,16,12.2777777777778,0
1981-07-19 12:00:00,1981,7,19,10,13,12,0
1981-07-20 12:00:00,1981,7,20,5,13,9.5,23.876
1981-07-21 12:00:00,1981,7,21,3,13,9.27777777777778,0
1981-07-22 12:00:00,1981,7,22,9,13,11.5,NA
1981-07-23 12:00:00,1981,7,23,6,14,10.1666666666667,11.938
1981-07-24 12:00:00,1981,7,24,2,17,11.2777777777778,0.508
1981-07-25 12:00:00,1981,7,25,0.999999999999998,24,13.5555555555556,0
1981-07-26 12:00:00,1981,7,26,10,16,13.7222222222222,0
1981-07-27 12:00:00,1981,7,27,9,16,13,7.112
1981-07-28 12:00:00,1981,7,28,9,17,11.5555555555556,2.032
1981-07-29 12:00:00,1981,7,29,2,16,9.55555555555556,7.112
1981-07-30 12:00:00,1981,7,30,3,22,11.4444444444444,0
1981-07-31 12:00:00,1981,7,31,8,15,12.7222222222222,0
1981-08-01 12:00:00,1981,8,1,10,14,12.1111111111111,30.988
1981-08-02 12:00:00,1981,8,2,2,14,8.44444444444445,0.508
1981-08-03 12:00:00,1981,8,3,5,13,9.72222222222222,0
1981-08-04 12:00:00,1981,8,4,10,15,12.1666666666667,5.08
1981-08-05 12:00:00,1981,8,5,9,17,12.5555555555556,1.016
1981-08-06 12:00:00,1981,8,6,6,15,11.4444444444444,0
1981-08-07 12:00:00,1981,8,7,10,16,13.1111111111111,NA
1981-08-08 12:00:00,1981,8,8,7,15,12,6.096
1981-08-09 12:00:00,1981,8,9,8,16,12.5555555555556,0
1981-08-10 12:00:00,1981,8,10,9,13,10.7777777777778,19.05
1981-08-11 12:00:00,1981,8,11,8,16,12.4444444444444,13.97
1981-08-12 12:00:00,1981,8,12,10,16,12.8333333333333,0
1981-08-13 12:00:00,1981,8,13,10,15,13,0
1981-08-14 12:00:00,1981,8,14,0.999999999999998,19,12.1666666666667,0
1981-08-15 12:00:00,1981,8,15,0.999999999999998,19,9.83333333333334,0
1981-08-16 12:00:00,1981,8,16,7,16,13.2777777777778,0
1981-08-17 12:00:00,1981,8,17,9,16,12.7222222222222,0
1981-08-18 12:00:00,1981,8,18,3,18,11.1666666666667,0
1981-08-19 12:00:00,1981,8,19,0,18,11.2777777777778,0
1981-08-20 12:00:00,1981,8,20,0.999999999999998,21,13.5,0
1981-08-21 12:00:00,1981,8,21,11,21,16.4444444444444,0
1981-08-22 12:00:00,1981,8,22,12,21,16.5,0
1981-08-23 12:00:00,1981,8,23,9,16,14,0
1981-08-24 12:00:00,1981,8,24,12,14,13,0
1981-08-25 12:00:00,1981,8,25,5,20,13.5,2.032
1981-08-26 12:00:00,1981,8,26,6,13,11.5,0
1981-08-27 12:00:00,1981,8,27,6,12,8.83333333333333,11.938
1981-08-28 12:00:00,1981,8,28,4,13,10,6.096
1981-08-29 12:00:00,1981,8,29,9,15,12.5555555555556,0
1981-08-30 12:00:00,1981,8,30,9,16,12.8333333333333,0
1981-08-31 12:00:00,1981,8,31,9,14,11.8333333333333,2.032
1981-09-01 12:00:00,1981,9,1,8,17,12.3333333333333,0
1981-09-02 12:00:00,1981,9,2,0.999999999999998,18,9.33333333333333,0
1981-09-03 12:00:00,1981,9,3,3,23,13,0
1981-09-04 12:00:00,1981,9,4,6,27,18.4444444444444,0
1981-09-05 12:00:00,1981,9,5,10,27,19.5,0
1981-09-06 12:00:00,1981,9,6,10,22,16.4444444444444,0
1981-09-07 12:00:00,1981,9,7,12,13,12.8333333333333,5.08
1981-09-08 12:00:00,1981,9,8,11,15,13.1666666666667,12.954
1981-09-09 12:00:00,1981,9,9,9,17,13.1666666666667,2.032
1981-09-10 12:00:00,1981,9,10,3,20,13.2777777777778,0
1981-09-11 12:00:00,1981,9,11,5,24,15.5555555555556,0
1981-09-12 12:00:00,1981,9,12,8,27,14.3333333333333,0
1981-09-13 12:00:00,1981,9,13,12,28,15.8333333333333,0
1981-09-14 12:00:00,1981,9,14,11,16,13.6666666666667,6.096
1981-09-15 12:00:00,1981,9,15,11,15,13,12.954
1981-09-16 12:00:00,1981,9,16,8,15,11.7222222222222,24.892
1981-09-17 12:00:00,1981,9,17,10,13,12,9.906
1981-09-18 12:00:00,1981,9,18,7,16,11.8333333333333,1.016
1981-09-19 12:00:00,1981,9,19,10,15,12.5555555555556,0
1981-09-20 12:00:00,1981,9,20,5,16,10.8333333333333,0
1981-09-21 12:00:00,1981,9,21,8,18,12.5,0
1981-09-22 12:00:00,1981,9,22,4,17,11.3333333333333,0
1981-09-23 12:00:00,1981,9,23,12,19,14.8333333333333,0
1981-09-24 12:00:00,1981,9,24,7,19,14.2777777777778,0
1981-09-25 12:00:00,1981,9,25,9,19,16.7222222222222,0
1981-09-26 12:00:00,1981,9,26,13,16,14.8333333333333,5.08
1981-09-27 12:00:00,1981,9,27,5,16,11.8333333333333,1.016
1981-09-28 12:00:00,1981,9,28,5,17,13.7222222222222,0
1981-09-29 12:00:00,1981,9,29,8,17,13.7222222222222,1.016
1981-09-30 12:00:00,1981,9,30,5,19,13.8333333333333,0
1981-10-01 12:00:00,1981,10,1,9,20,15,0
1981-10-02 12:00:00,1981,10,2,11,17,13.7222222222222,0
1981-10-03 12:00:00,1981,10,3,9,16,13.5555555555556,2.032
1981-10-04 12:00:00,1981,10,4,5,16,12.3333333333333,0
1981-10-05 12:00:00,1981,10,5,10,21,15.6666666666667,0
1981-10-06 12:00:00,1981,10,6,3,25,14.8333333333333,0
1981-10-07 12:00:00,1981,10,7,12,24,16.3888888888889,0
1981-10-08 12:00:00,1981,10,8,9,29,21,0
1981-10-09 12:00:00,1981,10,9,13,29,19.5,0
1981-10-10 12:00:00,1981,10,10,15,28,23.5555555555556,0
1981-10-11 12:00:00,1981,10,11,9,31,21.5555555555556,0
1981-10-12 12:00:00,1981,10,12,13,34,23,0
1981-10-13 12:00:00,1981,10,13,13,22,17,0
1981-10-14 12:00:00,1981,10,14,14,19,16.1666666666667,0
1981-10-15 12:00:00,1981,10,15,12,18,15.4444444444444,0.508
1981-10-16 12:00:00,1981,10,16,12,18,15,1.016
1981-10-17 12:00:00,1981,10,17,8,19,14.4444444444444,12.954
1981-10-18 12:00:00,1981,10,18,7,26,18,0
1981-10-19 12:00:00,1981,10,19,7,30,22,0
1981-10-20 12:00:00,1981,10,20,14,30,22.8333333333333,0
1981-10-21 12:00:00,1981,10,21,16,22,20.1666666666667,0
1981-10-22 12:00:00,1981,10,22,14,19,16,0
1981-10-23 12:00:00,1981,10,23,10,18,14.4444444444444,4.064
1981-10-24 12:00:00,1981,10,24,9,21,16.2777777777778,0
1981-10-25 12:00:00,1981,10,25,7,27,17.2777777777778,0
1981-10-26 12:00:00,1981,10,26,11,20,17.1666666666667,0
1981-10-27 12:00:00,1981,10,27,9,21,16,0
1981-10-28 12:00:00,1981,10,28,7,20,15.1666666666667,0
1981-10-29 12:00:00,1981,10,29,12,16,14.5555555555556,3.048
1981-10-30 12:00:00,1981,10,30,10,20,14.8333333333333,0
1981-10-31 12:00:00,1981,10,31,7,21,16,0
1981-11-01 12:00:00,1981,11,1,14,25,19.2777777777778,0
1981-11-02 12:00:00,1981,11,2,13,24,19.2777777777778,0
1981-11-03 12:00:00,1981,11,3,15,21,18,0
1981-11-04 12:00:00,1981,11,4,15,21,17.8333333333333,0
1981-11-05 12:00:00,1981,11,5,15,22,18.5555555555556,0
1981-11-06 12:00:00,1981,11,6,11,24,19.1666666666667,0
1981-11-07 12:00:00,1981,11,7,16,22,17.1666666666667,0
1981-11-08 12:00:00,1981,11,8,14,21,17.5,0
1981-11-09 12:00:00,1981,11,9,8,26,19.4444444444444,0
1981-11-10 12:00:00,1981,11,10,11,21,17.8333333333333,0
1981-11-11 12:00:00,1981,11,11,17,26,20.8333333333333,0
1981-11-12 12:00:00,1981,11,12,12,24,18.5555555555556,0
1981-11-13 12:00:00,1981,11,13,15,23,19,0
1981-11-14 12:00:00,1981,11,14,15,23,18.4444444444444,3.048
1981-11-15 12:00:00,1981,11,15,14,28,20.5555555555556,0
1981-11-16 12:00:00,1981,11,16,15,20,17.2777777777778,1.016
1981-11-17 12:00:00,1981,11,17,9,19,15.7222222222222,1.016
1981-11-18 12:00:00,1981,11,18,12,20,16.8333333333333,0
1981-11-19 12:00:00,1981,11,19,14,21,18.1666666666667,0
1981-11-20 12:00:00,1981,11,20,8,29,23,0
1981-11-21 12:00:00,1981,11,21,15,20,18.1666666666667,0
1981-11-22 12:00:00,1981,11,22,13,18,15.1666666666667,5.08
1981-11-23 12:00:00,1981,11,23,8,19,15,0
1981-11-24 12:00:00,1981,11,24,5,27,20.1666666666667,0
1981-11-25 12:00:00,1981,11,25,15,25,20.2777777777778,0
1981-11-26 12:00:00,1981,11,26,15,22,18.5555555555556,0
1981-11-27 12:00:00,1981,11,27,13,22,18.3888888888889,0
1981-11-28 12:00:00,1981,11,28,11,22,17.1666666666667,0
1981-11-29 12:00:00,1981,11,29,13,18,15.5555555555556,3.048
1981-11-30 12:00:00,1981,11,30,7,20,15.1666666666667,0
1981-12-01 12:00:00,1981,12,1,14,21,18.2777777777778,0
1981-12-02 12:00:00,1981,12,2,16,26,21.5,0
1981-12-03 12:00:00,1981,12,3,17,27,23.1666666666667,0
1981-12-04 12:00:00,1981,12,4,16,27,22.7222222222222,0
1981-12-05 12:00:00,1981,12,5,20,29,24.6666666666667,0
1981-12-06 12:00:00,1981,12,6,20,27,23.4444444444444,0
1981-12-07 12:00:00,1981,12,7,18,22,20,0
1981-12-08 12:00:00,1981,12,8,15,24,19.5555555555556,0
1981-12-09 12:00:00,1981,12,9,13,30,22.7222222222222,0
1981-12-10 12:00:00,1981,12,10,16,30,24,0
1981-12-11 12:00:00,1981,12,11,13,27,20.8333333333333,0
1981-12-12 12:00:00,1981,12,12,17,19,18.7222222222222,0
1981-12-13 12:00:00,1981,12,13,11,24,19.1666666666667,1.016
1981-12-14 12:00:00,1981,12,14,16,25,20,0
1981-12-15 12:00:00,1981,12,15,14,23,20.1666666666667,0.254
1981-12-16 12:00:00,1981,12,16,13,23,18.4444444444444,0
1981-12-17 12:00:00,1981,12,17,15,27,20.5,0
1981-12-18 12:00:00,1981,12,18,16,26,21,0
1981-12-19 12:00:00,1981,12,19,15,23,19.7222222222222,0
1981-12-20 12:00:00,1981,12,20,16,22,19.1666666666667,8.89
1981-12-21 12:00:00,1981,12,21,13,23,20,0
1981-12-22 12:00:00,1981,12,22,14,24,20.2222222222222,0
1981-12-23 12:00:00,1981,12,23,15,22,18.7222222222222,NA
1981-12-24 12:00:00,1981,12,24,16,23,19.8333333333333,0
1981-12-25 12:00:00,1981,12,25,17,24,21.5,0
1981-12-26 12:00:00,1981,12,26,16,23,20.2777777777778,0
1981-12-27 12:00:00,1981,12,27,16,25,19.8888888888889,0
1981-12-28 12:00:00,1981,12,28,16,25,21.1666666666667,0
1981-12-29 12:00:00,1981,12,29,17,25,21.4444444444444,0
1981-12-30 12:00:00,1981,12,30,17,24,20.7222222222222,0
1981-12-31 12:00:00,1981,12,31,15,23,20.1666666666667,0
1982-01-01 12:00:00,1982,1,1,14,25.3888888888889,18.5,1.778
1982-01-02 12:00:00,1982,1,2,14.5,23.2777777777778,18.6666666666667,0
1982-01-03 12:00:00,1982,1,3,15.8888888888889,23.7222222222222,19.6111111111111,0
1982-01-04 12:00:00,1982,1,4,17.3888888888889,24.6111111111111,19.7777777777778,0
1982-01-05 12:00:00,1982,1,5,17.7222222222222,26.1111111111111,21,0
1982-01-06 12:00:00,1982,1,6,16.2222222222222,26.1111111111111,20.2777777777778,NA
1982-01-07 12:00:00,1982,1,7,11,25.1111111111111,19.1111111111111,0.762
1982-01-08 12:00:00,1982,1,8,13.3888888888889,25.6111111111111,18.8333333333333,0
1982-01-09 12:00:00,1982,1,9,13.2777777777778,28.2222222222222,21.1111111111111,0
1982-01-10 12:00:00,1982,1,10,18.1111111111111,28.2222222222222,23,0
1982-01-11 12:00:00,1982,1,11,14.6111111111111,26.7777777777778,22.0555555555556,0
1982-01-12 12:00:00,1982,1,12,18.2777777777778,27.5,22.1111111111111,0
1982-01-13 12:00:00,1982,1,13,18.2777777777778,27.1111111111111,22.2777777777778,0
1982-01-14 12:00:00,1982,1,14,13.1111111111111,27.1111111111111,19.5,0
1982-01-15 12:00:00,1982,1,15,15,24.6111111111111,17.4444444444444,11.43
1982-01-16 12:00:00,1982,1,16,10.2222222222222,21,15.7777777777778,0.508
1982-01-17 12:00:00,1982,1,17,13.6111111111111,24.7222222222222,18.9444444444444,0
1982-01-18 12:00:00,1982,1,18,16.2222222222222,27.1111111111111,21.8333333333333,0
1982-01-19 12:00:00,1982,1,19,15.6111111111111,27.8888888888889,21.6666666666667,0
1982-01-20 12:00:00,1982,1,20,18.7777777777778,26.6111111111111,20.7222222222222,5.334
1982-01-21 12:00:00,1982,1,21,16.6111111111111,24.3888888888889,18.3888888888889,3.048
