"Month","Tmin","Tmax","CP"
6,-8,19,0.463524371562253
6,-8,20,0.447277961157681
6,-8,21,0.397304425295588
6,-8,22,0.246670437823063
6,-8,23,0.0839978861736653
6,-8,24,0
6,-8,25,0
6,-8,26,0
6,-8,27,0
6,-8,28,0
6,-8,29,0
6,-8,30,0
6,-7,-7,2.49672906642542e-06
6,-7,-6,6.36589632041451e-06
6,-7,-5,2.18300311597513e-05
6,-7,-4,8.80894478597087e-05
6,-7,-3,0.000381267008773143
6,-7,-2,0.00169331616846717
6,-7,-1,0.00753518846886522
6,-7,0,0.0325673311680921
6,-7,1,0.125103804061797
6,-7,2,0.345461161145733
6,-7,3,0.556635907891691
6,-7,4,0.593774343129932
6,-7,5,0.615437379449677
6,-7,6,0.636464782867113
6,-7,7,0.63637578592534
6,-7,8,0.664042864212708
6,-7,9,0.659809569182548
6,-7,10,0.646445516272606
6,-7,11,0.670778112357536
6,-7,12,0.669740011314541
6,-7,13,0.636238655797656
6,-7,14,0.610274738814885
6,-7,15,0.600136711168331
6,-7,16,0.581376457664399
6,-7,17,0.525179778525096
6,-7,18,0.510087750320785
6,-7,19,0.503504968106128
6,-7,20,0.402975581749904
6,-7,21,0.420291449353784
6,-7,22,0.272012308194576
6,-7,23,0.0911978619720668
6,-7,24,0
6,-7,25,0
6,-7,26,0
6,-7,27,0
6,-7,28,0
6,-7,29,0
6,-7,30,0
6,-6,-6,1.25332088891775e-05
6,-6,-5,3.16593452869999e-05
6,-6,-4,0.000107202406739544
6,-6,-3,0.000426799109628296
6,-6,-2,0.00182079343765201
6,-6,-1,0.00793109532915925
6,-6,0,0.0338456068441458
6,-6,1,0.128978774232265
6,-6,2,0.354730172342114
6,-6,3,0.566165574290996
6,-6,4,0.598608947867356
6,-6,5,0.623854711023972
6,-6,6,0.644937126837735
6,-6,7,0.656271092879153
6,-6,8,0.674706839773343
6,-6,9,0.665122336448467
6,-6,10,0.665588322174348
6,-6,11,0.693075138363609
6,-6,12,0.667923870790904
6,-6,13,0.634387343192837
6,-6,14,0.628167039348558
6,-6,15,0.615782559960538
6,-6,16,0.547613806647062
6,-6,17,0.555523878645308
6,-6,18,0.550468360275589
6,-6,19,0.45130277595407
6,-6,20,0.434719023487185
6,-6,21,0.436978856437768
6,-6,22,0.292404224640898
6,-6,23,0.095330254310521
6,-6,24,0
6,-6,25,0
6,-6,26,0
6,-6,27,0
6,-6,28,0
6,-6,29,0
6,-6,30,0
6,-5,-5,6.20749198690752e-05
6,-5,-4,0.000155384263895428
6,-5,-3,0.000519532441566655
6,-5,-2,0.0020383351749224
6,-5,-1,0.00852544919659157
6,-5,0,0.0355908300156319
6,-5,1,0.133824622671804
6,-5,2,0.365271014839316
6,-5,3,0.575365064002764
6,-5,4,0.603652501975587
6,-5,5,0.636496206591229
6,-5,6,0.648401986780697
6,-5,7,0.674553799318707
6,-5,8,0.68038451749841
6,-5,9,0.662736274334156
6,-5,10,0.698678629919689
6,-5,11,0.697021662006275
6,-5,12,0.661750125534049
6,-5,13,0.64852632499588
6,-5,14,0.632605533593992
6,-5,15,0.589690901717712
6,-5,16,0.596609705365823
6,-5,17,0.5864583381133
6,-5,18,0.498898351882645
6,-5,19,0.468610417500371
6,-5,20,0.432587840389468
6,-5,21,0.447409865258558
6,-5,22,0.28232446141033
6,-5,23,0.101534366516443
6,-5,24,0
6,-5,25,0
6,-5,26,0
6,-5,27,0
6,-5,28,0
6,-5,29,0
6,-5,30,0
6,-4,-4,0.000303395446670008
6,-4,-3,0.000752488036513399
6,-4,-2,0.00248113699331837
6,-4,-1,0.00953877234414845
6,-4,0,0.0381943081041281
6,-4,1,0.140274454467733
6,-4,2,0.377637930679888
6,-4,3,0.582666666509529
6,-4,4,0.612909889071572
6,-4,5,0.649234979141166
6,-4,6,0.656505909163649
6,-4,7,0.690763093110074
6,-4,8,0.676179804083417
6,-4,9,0.688908102378143
6,-4,10,0.713750548127554
6,-4,11,0.687879899632492
6,-4,12,0.674604313990055
6,-4,13,0.659535640346753
6,-4,14,0.634318008213757
6,-4,15,0.635848287942717
6,-4,16,0.60377516987831
6,-4,17,0.542456997031318
6,-4,18,0.519119717102298
6,-4,19,0.481512205151291
6,-4,20,0.439189275874799
6,-4,21,0.448472999264606
6,-4,22,0.254662041017398
6,-4,23,0.109755180962951
6,-4,24,0
6,-4,25,0
6,-4,26,0
6,-4,27,0
6,-4,28,0
6,-4,29,0
6,-4,30,0
6,-3,-3,0.00146236690571
6,-3,-2,0.00358818692437448
6,-3,-1,0.0115939627703604
6,-3,0,0.0425975342851397
6,-3,1,0.149625181472481
6,-3,2,0.392973984058474
6,-3,3,0.591070632002183
6,-3,4,0.627044410787256
6,-3,5,0.667194745355987
6,-3,6,0.674524656114343
6,-3,7,0.693774115349644
6,-3,8,0.678882988783754
6,-3,9,0.716947775975106
6,-3,10,0.707907401617755
6,-3,11,0.693050805790975
6,-3,12,0.686601565749505
6,-3,13,0.675978169860028
6,-3,14,0.6640424673741
6,-3,15,0.618608677551126
6,-3,16,0.58188043290634
6,-3,17,0.561699835439503
6,-3,18,0.53284993207559
6,-3,19,0.486164287192768
6,-3,20,0.446600587559413
6,-3,21,0.421096943544828
6,-3,22,0.204216892387133
6,-3,23,0.112600281506839
6,-3,24,0
6,-3,25,0
6,-3,26,0
6,-3,27,0
6,-3,28,0
6,-3,29,0
6,-3,30,0
6,-2,-2,0.00692258747025672
6,-2,-1,0.0166776745607048
6,-2,0,0.051396705557251
6,-2,1,0.164882883070158
6,-2,2,0.413421266493859
6,-2,3,0.600208508739367
6,-2,4,0.630974193727329
6,-2,5,0.68055854634951
6,-2,6,0.695387082364962
6,-2,7,0.681606018098197
6,-2,8,0.71467438974782
6,-2,9,0.715483762465485
6,-2,10,0.703237731185377
6,-2,11,0.69955884542062
6,-2,12,0.703885440576945
6,-2,13,0.69825316649057
6,-2,14,0.639839828562949
6,-2,15,0.61391634733756
6,-2,16,0.557919393229782
6,-2,17,0.570282844794598
6,-2,18,0.529036036625432
6,-2,19,0.489518144738533
6,-2,20,0.412015758265676
6,-2,21,0.352553263444683
6,-2,22,0.219133737355652
6,-2,23,0.127314816607683
6,-2,24,0
6,-2,25,0
6,-2,26,0
6,-2,27,0
6,-2,28,0
6,-2,29,0
6,-2,30,0
6,-1,-1,0.0315886839560239
6,-1,0,0.0724505568381967
6,-1,1,0.193768583083065
6,-1,2,0.44357614003426
6,-1,3,0.610359326711872
6,-1,4,0.640780049409595
6,-1,5,0.699504546871098
6,-1,6,0.70016068538921
6,-1,7,0.705586834723305
6,-1,8,0.721226765177038
6,-1,9,0.708590849079354
6,-1,10,0.709769825165137
6,-1,11,0.716335116087497
6,-1,12,0.722890789483019
6,-1,13,0.691694726479834
6,-1,14,0.664243680211053
6,-1,15,0.635991707820117
6,-1,16,0.617892801070157
6,-1,17,0.513118536444061
6,-1,18,0.491950952603493
6,-1,19,0.412674867776
6,-1,20,0.407096081579021
6,-1,21,0.400820941978806
6,-1,22,0.220381766468748
6,-1,23,0.12215388557673
6,-1,24,0
6,-1,25,0
6,-1,26,0
6,-1,27,0
6,-1,28,0
6,-1,29,0
6,-1,30,0
6,0,0,0.129220937519129
6,0,1,0.256068726449214
6,0,2,0.493542420392062
6,0,3,0.621971154826215
6,0,4,0.661090094563667
6,0,5,0.722239766996805
6,0,6,0.717006616511105
6,0,7,0.730098825675569
6,0,8,0.72313774898733
6,0,9,0.721275381383682
6,0,10,0.729726104592358
6,0,11,0.730141102050381
6,0,12,0.709377934337776
6,0,13,0.704021280635419
6,0,14,0.672863367101201
6,0,15,0.596788641961539
6,0,16,0.580038135140917
6,0,17,0.502086565293447
6,0,18,0.492488631368501
6,0,19,0.473550042711415
6,0,20,0.450895341871448
6,0,21,0.387842553794942
6,0,22,0.242078132302919
6,0,23,0.0944509769330754
6,0,24,0
6,0,25,0
6,0,26,0
6,0,27,0
6,0,28,0
6,0,29,0
6,0,30,0
6,1,1,0.389414304296752
6,1,2,0.581120454813602
6,1,3,0.641708203103917
6,1,4,0.682287865104519
6,1,5,0.746529694380576
6,1,6,0.74918634166967
6,1,7,0.736321267046667
6,1,8,0.749450768530372
6,1,9,0.765150476372593
6,1,10,0.751160487178947
6,1,11,0.732525457705948
6,1,12,0.711340933001667
6,1,13,0.67901676457209
6,1,14,0.652897094577301
6,1,15,0.549975338135376
6,1,16,0.601215725664485
6,1,17,0.358678169858835
6,1,18,0.529992209171424
6,1,19,0.447457494557223
6,1,20,0.418027845337614
6,1,21,0.35915023266042
6,1,22,0.239362907165306
6,1,23,0.0737540070490258
6,1,24,0
6,1,25,0
6,1,26,0
6,1,27,0
6,1,28,0
6,1,29,0
6,1,30,0
6,2,2,0.650333115256681
6,2,3,0.659898911213659
6,2,4,0.69023754211299
6,2,5,0.765753187284244
6,2,6,0.749624711038735
6,2,7,0.76347604913136
6,2,8,0.766024577059527
6,2,9,0.76884407822093
6,2,10,0.75813352325331
6,2,11,0.7576625571773
6,2,12,0.739822669219104
6,2,13,0.67063377970338
6,2,14,0.70995210745468
6,2,15,0.641840054723183
6,2,16,0.631132354785064
6,2,17,0.531804896004588
6,2,18,0.312706963437754
6,2,19,0.312883843908764
6,2,20,0.425003979804101
6,2,21,0.339890202117206
6,2,22,0.222060576183377
6,2,23,0.00506333103750911
6,2,24,0
6,2,25,0
6,2,26,0
6,2,27,0
6,2,28,0
6,2,29,0
6,2,30,0
6,3,3,0.673849968504271
6,3,4,0.706553728556008
6,3,5,0.759217483017403
6,3,6,0.778906379699138
6,3,7,0.782322558158578
6,3,8,0.776547212106417
6,3,9,0.755231387424989
6,3,10,0.747670380136471
6,3,11,0.734192508859503
6,3,12,0.706692217065033
6,3,13,0.671932130566272
6,3,14,0.636100334166728
6,3,15,0.5965260376606
6,3,16,0.519463366335011
6,3,17,0.455847179630388
6,3,18,0.342958882447385
6,3,19,0.277698368660825
6,3,20,0.312464606185598
6,3,21,0.236398072028893
6,3,22,0.184967499908497
6,3,23,0
6,3,24,0
6,3,25,0
6,3,26,0
6,3,27,0
6,3,28,0
6,3,29,0
6,3,30,0
6,4,4,0.733759589903758
6,4,5,0.783472793805376
6,4,6,0.782938324358924
6,4,7,0.785188402096271
6,4,8,0.774632883186605
6,4,9,0.773192602776025
6,4,10,0.766886973908042
6,4,11,0.753209471083654
6,4,12,0.737710083400682
6,4,13,0.715093051898187
6,4,14,0.684688946156403
6,4,15,0.649515507280624
6,4,16,0.622190939737434
6,4,17,0.60558555222796
6,4,18,0.58290615064686
6,4,19,0.532822162678063
6,4,20,0.466519200812103
6,4,21,0.25218433774679
6,4,22,0.134564385921924
6,4,23,0
6,4,24,0
6,4,25,0
6,4,26,0
6,4,27,0
6,4,28,0
6,4,29,0
6,4,30,0
6,5,5,0.805210383769932
6,5,6,0.816979235563656
6,5,7,0.824380548034112
6,5,8,0.825852946921516
6,5,9,0.8251826377982
6,5,10,0.8222023740814
6,5,11,0.818423246856884
6,5,12,0.809151568814551
6,5,13,0.790031192523861
6,5,14,0.75534149441787
6,5,15,0.71958151925714
6,5,16,0.686090606555158
6,5,17,0.607184185943453
6,5,18,0.506393637216457
6,5,19,0.462631418148418
6,5,20,0.352733274815383
6,5,21,0.215131032081852
6,5,22,0.00506341267836022
6,5,23,0
6,5,24,0
6,5,25,0
6,5,26,0
6,5,27,0
6,5,28,0
6,5,29,0
6,5,30,0
6,6,6,0.836165723739876
6,6,7,0.844785566634506
6,6,8,0.844669367165948
6,6,9,0.842189569739879
6,6,10,0.836027698755645
6,6,11,0.828324174192792
6,6,12,0.80833588981438
6,6,13,0.778557038401409
6,6,14,0.744703630651264
6,6,15,0.703200581999643
6,6,16,0.653170033371812
6,6,17,0.57323397398652
6,6,18,0.493486108399874
6,6,19,0.486247783186179
6,6,20,0.311124425385461
6,6,21,0.147270903990896
6,6,22,0
6,6,23,0
6,6,24,0
6,6,25,0
6,6,26,0
6,6,27,0
6,6,28,0
6,6,29,0
6,6,30,0
6,7,7,0.851630760158385
6,7,8,0.847375817093306
6,7,9,0.842803692755898
6,7,10,0.837142483925207
6,7,11,0.821887382084015
6,7,12,0.799484754635034
6,7,13,0.765278804222651
6,7,14,0.716877890366296
6,7,15,0.671928707348943
6,7,16,0.601524481767664
6,7,17,0.506360099187965
6,7,18,0.501861657958054
6,7,19,0.394109408842024
6,7,20,0.224897219436455
6,7,21,0
6,7,22,0
6,7,23,0
6,7,24,0
6,7,25,0
6,7,26,0
6,7,27,0
6,7,28,0
6,7,29,0
6,7,30,0
6,8,8,0.839131283431408
6,8,9,0.834576710233848
6,8,10,0.823911725620465
6,8,11,0.807905331556117
6,8,12,0.78128362196948
6,8,13,0.745656980275777
6,8,14,0.683607060342396
6,8,15,0.636124929264909
6,8,16,0.5308955197665
6,8,17,0.503656404332681
6,8,18,0.471524747743156
6,8,19,0.274880591075052
6,8,20,0.0582988047023064
6,8,21,0
6,8,22,0
6,8,23,0
6,8,24,0
6,8,25,0
6,8,26,0
6,8,27,0
6,8,28,0
6,8,29,0
6,8,30,0
6,9,9,0.828160037165973
6,9,10,0.809099954056872
6,9,11,0.788286884288999
6,9,12,0.757556356175591
6,9,13,0.703569595930934
6,9,14,0.663993186283859
6,9,15,0.54892100292203
6,9,16,0.50326423692631
6,9,17,0.503011650992728
6,9,18,0.306036242724099
6,9,19,0.0838521190709542
6,9,20,0
6,9,21,0
6,9,22,0
6,9,23,0
6,9,24,0
6,9,25,0
6,9,26,0
6,9,27,0
6,9,28,0
6,9,29,0
6,9,30,0
6,10,10,0.782661515132411
6,10,11,0.760115002254741
6,10,12,0.723640349804271
6,10,13,0.670504834395081
6,10,14,0.562760167321058
6,10,15,0.502201821454165
6,10,16,0.502731239790967
6,10,17,0.315337664589936
6,10,18,0.0658764864286605
6,10,19,0
6,10,20,0
6,10,21,0
6,10,22,0
6,10,23,0
6,10,24,0
6,10,25,0
6,10,26,0
6,10,27,0
6,10,28,0
6,10,29,0
6,10,30,0
6,11,11,0.728127943699317
6,11,12,0.674907871381482
6,11,13,0.602623408213037
6,11,14,0.501135142090051
6,11,15,0.490796472093936
6,11,16,0.231204106620112
6,11,17,0
6,11,18,0
6,11,19,0
6,11,20,0
6,11,21,0
6,11,22,0
6,11,23,0
6,11,24,0
6,11,25,0
6,11,26,0
6,11,27,0
6,11,28,0
6,11,29,0
6,11,30,0
6,12,12,0.615227877880976
6,12,13,0.500059721053962
6,12,14,0.38573232677541
6,12,15,0.0659275170956188
6,12,16,0
6,12,17,0
6,12,18,0
6,12,19,0
6,12,20,0
6,12,21,0
6,12,22,0
6,12,23,0
6,12,24,0
6,12,25,0
6,12,26,0
6,12,27,0
6,12,28,0
6,12,29,0
6,12,30,0
6,13,13,0
6,13,14,0
6,13,15,0
6,13,16,0
6,13,17,0
6,13,18,0
6,13,19,0
6,13,20,0
6,13,21,0
6,13,22,0
6,13,23,0
6,13,24,0
6,13,25,0
6,13,26,0
6,13,27,0
6,13,28,0
6,13,29,0
6,13,30,0
6,14,14,0
6,14,15,0
6,14,16,0
6,14,17,0
6,14,18,0
6,14,19,0
6,14,20,0
6,14,21,0
6,14,22,0
6,14,23,0
6,14,24,0
6,14,25,0
6,14,26,0
6,14,27,0
6,14,28,0
6,14,29,0
6,14,30,0
6,15,15,0
6,15,16,0
6,15,17,0
6,15,18,0
6,15,19,0
6,15,20,0
6,15,21,0
6,15,22,0
6,15,23,0
6,15,24,0
6,15,25,0
6,15,26,0
6,15,27,0
6,15,28,0
6,15,29,0
6,15,30,0
6,16,16,0
6,16,17,0
6,16,18,0
6,16,19,0
6,16,20,0
6,16,21,0
6,16,22,0
6,16,23,0
6,16,24,0
6,16,25,0
6,16,26,0
6,16,27,0
6,16,28,0
6,16,29,0
6,16,30,0
6,17,17,0
6,17,18,0
6,17,19,0
6,17,20,0
6,17,21,0
6,17,22,0
6,17,23,0
6,17,24,0
6,17,25,0
6,17,26,0
6,17,27,0
6,17,28,0
6,17,29,0
6,17,30,0
6,18,18,0
6,18,19,0
6,18,20,0
6,18,21,0
6,18,22,0
6,18,23,0
6,18,24,0
6,18,25,0
6,18,26,0
6,18,27,0
6,18,28,0
6,18,29,0
6,18,30,0
6,19,19,0
6,19,20,0
6,19,21,0
6,19,22,0
6,19,23,0
6,19,24,0
6,19,25,0
6,19,26,0
6,19,27,0
6,19,28,0
6,19,29,0
6,19,30,0
6,20,20,0
6,20,21,0
6,20,22,0
6,20,23,0
6,20,24,0
6,20,25,0
6,20,26,0
6,20,27,0
6,20,28,0
6,20,29,0
6,20,30,0
7,-20,-15,7.27327112561163e-13
7,-20,-14,4.00069240897507e-12
7,-20,-13,2.18835217897389e-11
7,-20,-12,1.18537109062721e-10
7,-20,-11,6.34357630073822e-10
7,-20,-10,3.349605232923e-09
7,-20,-9,1.74399580426585e-08
7,-20,-8,8.95116099197135e-08
7,-20,-7,4.52894811122017e-07
7,-20,-6,2.25926722246826e-06
7,-20,-5,1.11145580357388e-05
7,-20,-4,5.39362362391411e-05
7,-20,-3,0.000258206057482002
7,-20,-2,0.00121789499237061
7,-20,-1,0.00562967630546683
7,-20,0,0.0248932999979968
7,-20,1,0.0961853441200143
7,-20,2,0.261185148923926
7,-20,3,0.4267245116055
7,-20,4,0.447850276885205
7,-20,5,0.465978038592054
7,-20,6,0.491370872091832
7,-20,7,0.50329474568112
7,-20,8,0.519125274505273
7,-20,9,0.517739811650055
7,-20,10,0.524129158147738
7,-20,11,0.520416163801672
7,-20,12,0.529395956018282
7,-20,13,0.530299542850925
7,-20,14,0.526514154697894
7,-20,15,0.503377622728692
7,-20,16,0.465958990471681
7,-20,17,0.422702617377955
7,-20,18,0.412508109922597
7,-20,19,0.46123943983188
7,-20,20,0.336215348871593
7,-20,21,0.237708654487703
7,-20,22,0
7,-20,23,0
7,-20,24,0
7,-20,25,0
7,-20,26,0
7,-20,27,0
7,-20,28,0
7,-20,29,0
7,-20,30,0
7,-19,-15,8.0178060740568e-13
7,-19,-14,4.30638657627013e-12
7,-19,-13,2.31979771185626e-11
7,-19,-12,1.24328546562808e-10
7,-19,-11,6.60241880343706e-10
7,-19,-10,3.46643830753977e-09
7,-19,-9,1.79715020854087e-08
7,-19,-8,9.19464506350535e-08
7,-19,-7,4.64110978332635e-07
7,-19,-6,2.31115438014731e-06
7,-19,-5,1.13562644598529e-05
7,-19,-4,5.50570405382371e-05
7,-19,-3,0.000263351901008406
7,-19,-2,0.00124152071181868
7,-19,-1,0.0057369216666219
7,-19,0,0.0253652278670245
7,-19,1,0.0980564045778642
7,-19,2,0.266622173598921
7,-19,3,0.435839065392241
7,-19,4,0.457651918737434
7,-19,5,0.474807069415126
7,-19,6,0.492387555983403
7,-19,7,0.50462785336378
7,-19,8,0.52852844303855
7,-19,9,0.530271879697469
7,-19,10,0.523242553390523
7,-19,11,0.533606349690846
7,-19,12,0.537854951957795
7,-19,13,0.524782505389025
7,-19,14,0.537653393793446
7,-19,15,0.502819125286553
7,-19,16,0.465993692715394
7,-19,17,0.428124347992389
7,-19,18,0.432418163339406
7,-19,19,0.425234068464963
7,-19,20,0.360636196490484
7,-19,21,0.257249284873596
7,-19,22,0.0272837852049824
7,-19,23,0
7,-19,24,0
7,-19,25,0
7,-19,26,0
7,-19,27,0
7,-19,28,0
7,-19,29,0
7,-19,30,0
7,-18,-15,9.16973815225238e-13
7,-18,-14,4.72414358610885e-12
7,-18,-13,2.48604413124771e-11
7,-18,-12,1.31280418389449e-10
7,-18,-11,6.90141569322109e-10
7,-18,-10,3.59739116390613e-09
7,-18,-9,1.855284997213e-08
7,-18,-8,9.45560922712545e-08
7,-18,-7,4.75937078579227e-07
7,-18,-6,2.3653500665901e-06
7,-18,-5,1.16041408137465e-05
7,-18,-4,5.6194370078113e-05
7,-18,-3,0.000268573608554398
7,-18,-2,0.00126541019128109
7,-18,-1,0.00584514697478929
7,-18,0,0.0258415871845302
7,-18,1,0.0999537446978023
7,-18,2,0.272191577256754
7,-18,3,0.445220162443356
7,-18,4,0.470376455032076
7,-18,5,0.484755096078915
7,-18,6,0.50362240765482
7,-18,7,0.511884526583526
7,-18,8,0.538108377982043
7,-18,9,0.536222301948457
7,-18,10,0.534761240317242
7,-18,11,0.542343922422826
7,-18,12,0.551792475193313
7,-18,13,0.536471081597979
7,-18,14,0.527187900518427
7,-18,15,0.496003502483238
7,-18,16,0.473727270088147
7,-18,17,0.459664085608384
7,-18,18,0.446697879695938
7,-18,19,0.443931066118131
7,-18,20,0.396532864215315
7,-18,21,0.26620518061832
7,-18,22,0.0678869078871842
7,-18,23,0
7,-18,24,0
7,-18,25,0
7,-18,26,0
7,-18,27,0
7,-18,28,0
7,-18,29,0
7,-18,30,0
7,-17,-15,1.1367119106692e-12
7,-17,-14,5.37706156555119e-12
7,-17,-13,2.7153226629791e-11
7,-17,-12,1.40142750849048e-10
7,-17,-11,7.26274377776109e-10
7,-17,-10,3.7494942296057e-09
7,-17,-9,1.92072503501246e-08
7,-17,-8,9.74228786285715e-08
7,-17,-7,4.8867672638017e-07
7,-17,-6,2.42236161655492e-06
7,-17,-5,1.18615478059631e-05
7,-17,-4,5.73637742333362e-05
7,-17,-3,0.000273899850839099
7,-17,-2,0.00128963676836329
7,-17,-1,0.00595450626939879
7,-17,0,0.0263225004859329
7,-17,1,0.10187675526515
7,-17,2,0.277893403766122
7,-17,3,0.454830258171374
7,-17,4,0.479619062486968
7,-17,5,0.494048740123933
7,-17,6,0.518395945205207
7,-17,7,0.520216846654732
7,-17,8,0.546811915531842
7,-17,9,0.541826624574856
7,-17,10,0.549525448240686
7,-17,11,0.557201014896362
7,-17,12,0.560733829810775
7,-17,13,0.559724135913728
7,-17,14,0.527006108199768
7,-17,15,0.495723383088798
7,-17,16,0.474374068637953
7,-17,17,0.474618644769481
7,-17,18,0.467364214229585
7,-17,19,0.458893351582399
7,-17,20,0.458071610845775
7,-17,21,0.281610245000707
7,-17,22,0.0888361338080312
7,-17,23,0
7,-17,24,0
7,-17,25,0
7,-17,26,0
7,-17,27,0
7,-17,28,0
7,-17,29,0
7,-17,30,0
7,-16,-15,1.69039989319221e-12
7,-16,-14,6.63423291742899e-12
7,-16,-13,3.07768228025558e-11
7,-16,-12,1.52493881913998e-10
7,-16,-11,7.72763761332685e-10
7,-16,-10,3.93476563614507e-09
7,-16,-9,1.99730577213241e-08
7,-16,-8,1.00666117967625e-07
7,-16,-7,5.02669692866556e-07
7,-16,-6,2.48363827962811e-06
7,-16,-5,1.21332996838642e-05
7,-16,-4,5.85803424879565e-05
7,-16,-3,0.000279377175697654
7,-16,-2,0.00131433832360813
7,-16,-1,0.00606536657198251
7,-16,0,0.0268087335297041
7,-16,1,0.103826284549847
7,-16,2,0.28372923504213
7,-16,3,0.464733306480667
7,-16,4,0.491219874657577
7,-16,5,0.506599332170995
7,-16,6,0.533501986860492
7,-16,7,0.532937095532218
7,-16,8,0.556718392353034
7,-16,9,0.548979949642652
7,-16,10,0.561565464226997
7,-16,11,0.569785869463485
7,-16,12,0.572216502294657
7,-16,13,0.570716082743011
7,-16,14,0.523669101572533
7,-16,15,0.504136313046017
7,-16,16,0.499055173245019
7,-16,17,0.484928961941962
7,-16,18,0.48590716775719
7,-16,19,0.467874601272234
7,-16,20,0.428750794322259
7,-16,21,0.297974872054988
7,-16,22,0.121680627292364
7,-16,23,0
7,-16,24,0
7,-16,25,0
7,-16,26,0
7,-16,27,0
7,-16,28,0
7,-16,29,0
7,-16,30,0
7,-15,-15,3.52098404867801e-12
7,-15,-14,9.81056481438489e-12
7,-15,-13,3.78212652308288e-11
7,-15,-12,1.72242176567117e-10
7,-15,-11,8.38288241553765e-10
7,-15,-10,4.17563135378561e-09
7,-15,-9,2.09140579239682e-08
7,-15,-8,1.04482193142056e-07
7,-15,-7,5.18567063109032e-07
7,-15,-6,2.55130778002028e-06
7,-15,-5,1.24264033721246e-05
7,-15,-4,5.98669493933808e-05
7,-15,-3,0.000285079453530215
7,-15,-2,0.00133974536795653
7,-15,-1,0.00617840183773694
7,-15,0,0.0273019950006292
7,-15,1,0.105805398906604
7,-15,2,0.289703175224486
7,-15,3,0.474819919028523
7,-15,4,0.502189221627974
7,-15,5,0.518472847557287
7,-15,6,0.545213080032424
7,-15,7,0.548480444090683
7,-15,8,0.563691629563321
7,-15,9,0.558071570012322
7,-15,10,0.572304512339932
7,-15,11,0.581682463401641
7,-15,12,0.580357005921248
7,-15,13,0.573203936679371
7,-15,14,0.536621006848602
7,-15,15,0.517078808778213
7,-15,16,0.511201595386609
7,-15,17,0.506693447319712
7,-15,18,0.501767455360874
7,-15,19,0.461686419077457
7,-15,20,0.456555947866925
7,-15,21,0.3361207517468
7,-15,22,0.140226994713571
7,-15,23,0
7,-15,24,0
7,-15,25,0
7,-15,26,0
7,-15,27,0
7,-15,28,0
7,-15,29,0
7,-15,30,0
7,-14,-14,2.0241081787653e-11
7,-14,-13,5.56660633095003e-11
7,-14,-12,2.10993789244463e-10
7,-14,-11,9.44266462565698e-10
7,-14,-10,4.51875677420205e-09
7,-14,-9,2.21467240306575e-08
7,-14,-8,1.09201379386743e-07
7,-14,-7,5.37390766950244e-07
7,-14,-6,2.62863842033271e-06
7,-14,-5,1.27514390294941e-05
7,-14,-4,6.12583050352943e-05
7,-14,-3,0.000291119987966432
7,-14,-2,0.00136622044245067
7,-14,-1,0.00629472256556482
7,-14,0,0.0278053445392676
7,-14,1,0.107820418026425
7,-14,2,0.295823218424672
7,-14,3,0.484999907454007
7,-14,4,0.512262544458873
7,-14,5,0.531030837760491
7,-14,6,0.559447918361855
7,-14,7,0.560883778612973
7,-14,8,0.575261626769675
7,-14,9,0.571986137311143
7,-14,10,0.584277036447149
7,-14,11,0.592249446447142
7,-14,12,0.590482456866915
7,-14,13,0.564896551803152
7,-14,14,0.542888184711471
7,-14,15,0.538579892424669
7,-14,16,0.521154304828669
7,-14,17,0.522807750783961
7,-14,18,0.510558728357766
7,-14,19,0.440789235507736
7,-14,20,0.463836268368857
7,-14,21,0.390848097897776
7,-14,22,0.140408076776592
7,-14,23,0
7,-14,24,0
7,-14,25,0
7,-14,26,0
7,-14,27,0
7,-14,28,0
7,-14,29,0
7,-14,30,0
7,-13,-13,1.1388521140226e-10
7,-13,-12,3.09360902268591e-10
7,-13,-11,1.15389926513582e-09
7,-13,-10,5.07909282631961e-09
7,-13,-9,2.39199283877375e-08
7,-13,-8,1.15445580268855e-07
7,-13,-7,5.60871255934205e-07
7,-13,-6,2.7208142427018e-06
7,-13,-5,1.31247228127424e-05
7,-13,-4,6.28070243892772e-05
7,-13,-3,0.000297669787063995
7,-13,-2,0.00139431538907804
7,-13,-1,0.00641605835592294
7,-13,0,0.0283237550478106
7,-13,1,0.109882329199299
7,-13,2,0.302103140105351
7,-13,3,0.49517532890956
7,-13,4,0.523754384042673
7,-13,5,0.542531563160947
7,-13,6,0.570508796356687
7,-13,7,0.57573385664945
7,-13,8,0.579171255016282
7,-13,9,0.589473866194574
7,-13,10,0.597927281635761
7,-13,11,0.604256114336632
7,-13,12,0.590420600340504
7,-13,13,0.561374217549526
7,-13,14,0.562604711738681
7,-13,15,0.551760352723364
7,-13,16,0.54180137449914
7,-13,17,0.53580353635746
7,-13,18,0.489451487840867
7,-13,19,0.44901033328491
7,-13,20,0.451109099913698
7,-13,21,0.397211727066706
7,-13,22,0.116296310681047
7,-13,23,0
7,-13,24,0
7,-13,25,0
7,-13,26,0
7,-13,27,0
7,-13,28,0
7,-13,29,0
7,-13,30,0
7,-12,-12,6.28235942335877e-10
7,-12,-11,1.6867383047199e-09
7,-12,-10,6.19557347561342e-09
7,-12,-9,2.68436460464864e-08
7,-12,-8,1.2450962328306e-07
7,-12,-7,5.92191411823039e-07
7,-12,-6,2.83659192480897e-06
